#
# Clustering Coefficient Distribution. G(77163, 981492). Average clustering: 0.3540  OpenTriads: 81463165 (0.9453)  ClosedTriads: 4709917 (0.0547) (Sun Apr 27 20:00:02 2014)
#
# Node degree	Average clustering coefficient
1	0
2	0.451727
3	0.460997
4	0.44653
5	0.432524
6	0.425661
7	0.422739
8	0.416598
9	0.410311
10	0.404324
11	0.408508
12	0.405861
13	0.405705
14	0.398777
15	0.391506
16	0.388491
17	0.395248
18	0.38413
19	0.394456
20	0.38636
21	0.390656
22	0.379405
23	0.382699
24	0.37005
25	0.378762
26	0.377875
27	0.379967
28	0.367053
29	0.37977
30	0.374024
31	0.351153
32	0.359201
33	0.363748
34	0.3636
35	0.359596
36	0.361892
37	0.345715
38	0.356814
39	0.350943
40	0.335514
41	0.346707
42	0.356772
43	0.35083
44	0.337657
45	0.352183
46	0.337705
47	0.324834
48	0.354349
49	0.323178
50	0.337124
51	0.345015
52	0.350898
53	0.327894
54	0.315538
55	0.326789
56	0.34591
57	0.333342
58	0.32061
59	0.310627
60	0.324436
61	0.289096
62	0.317268
63	0.321234
64	0.323872
65	0.3012
66	0.308894
67	0.31846
68	0.314669
69	0.310363
70	0.305601
71	0.31838
72	0.313524
73	0.299492
74	0.313403
75	0.277422
76	0.321032
77	0.292165
78	0.289087
79	0.294037
80	0.288144
81	0.302942
82	0.309
83	0.299887
84	0.272134
85	0.272872
86	0.298948
87	0.29085
88	0.269818
89	0.26994
90	0.312574
91	0.299543
92	0.293354
93	0.248791
94	0.295499
95	0.259423
96	0.257944
97	0.253242
98	0.298753
99	0.274913
100	0.243848
101	0.253142
102	0.260758
103	0.255047
104	0.231507
105	0.237375
106	0.243215
107	0.259873
108	0.28489
109	0.252242
110	0.229111
111	0.268775
112	0.22375
113	0.266957
114	0.210313
115	0.276313
116	0.267841
117	0.261564
118	0.244326
119	0.219234
120	0.240581
121	0.255726
122	0.253049
123	0.242556
124	0.255324
125	0.271593
126	0.229724
127	0.212322
128	0.224889
129	0.25554
130	0.246876
131	0.212254
132	0.220967
133	0.222915
134	0.229501
135	0.19263
136	0.217006
137	0.222106
138	0.211763
139	0.206135
140	0.236423
141	0.218978
142	0.210712
143	0.186683
144	0.24488
145	0.203664
146	0.22302
147	0.206916
148	0.203401
149	0.20772
150	0.211336
151	0.198248
152	0.214686
153	0.245701
154	0.222795
155	0.221566
156	0.177338
157	0.202461
158	0.196764
159	0.226661
160	0.162362
161	0.23331
162	0.169356
163	0.213786
164	0.228859
165	0.21414
166	0.179817
167	0.190324
168	0.216286
169	0.276317
170	0.265205
171	0.250202
172	0.202162
173	0.215696
174	0.221302
175	0.206886
176	0.184113
177	0.191503
178	0.224196
179	0.19624
180	0.211073
181	0.182655
182	0.205571
183	0.183462
184	0.18974
185	0.188242
186	0.18395
187	0.219686
188	0.193684
189	0.199104
190	0.214605
191	0.170067
192	0.272969
193	0.162323
194	0.184321
195	0.215153
196	0.151496
197	0.13169
198	0.250402
199	0.154075
200	0.188632
201	0.202473
202	0.188595
203	0.194415
204	0.193526
205	0.187512
206	0.0966839
207	0.18621
208	0.212457
209	0.214237
210	0.217005
211	0.130294
212	0.163245
213	0.168513
214	0.208778
215	0.164927
216	0.191062
217	0.167142
218	0.161641
219	0.195125
220	0.166034
221	0.182684
222	0.117657
223	0.132968
224	0.168894
225	0.236686
226	0.22883
227	0.106993
228	0.154715
229	0.160974
230	0.142582
231	0.192071
232	0.194333
233	0.162581
234	0.159744
235	0.144797
236	0.120653
237	0.174091
238	0.166108
239	0.154746
240	0.164795
241	0.194548
242	0.177459
243	0.10361
244	0.117058
245	0.194339
246	0.138821
247	0.215752
248	0.220929
249	0.148006
250	0.210513
251	0.153977
252	0.16079
253	0.155063
254	0.188776
255	0.158641
256	0.159555
257	0.201909
258	0.233964
259	0.141126
260	0.187858
261	0.149344
262	0.243653
263	0.0995953
264	0.248567
265	0.154054
266	0.117659
267	0.154804
268	0.145031
269	0.202084
270	0.173753
271	0.235089
272	0.126564
273	0.215286
274	0.089807
275	0.16783
276	0.146348
277	0.136306
278	0.127744
279	0.175243
280	0.193994
281	0.135341
282	0.149904
283	0.0797787
284	0.1856
285	0.102677
286	0.137631
287	0.178144
288	0.255825
290	0.12361
291	0.177236
292	0.131058
293	0.175493
294	0.195043
295	0.139963
296	0.168464
297	0.146279
298	0.220896
299	0.17842
300	0.196146
301	0.136677
302	0.161887
303	0.258247
